Timestamp,Vendor,Part No,Tx Power (dBm),Rx Power (dBm),FCS Error,Input Dropped,Output Dropped,Link Event Count,Link Status
2024-06-11 9:19,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:20,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:21,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:22,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:23,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:24,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:25,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:26,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:27,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:28,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:29,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:30,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:31,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:32,FINISAR,FTLF1436W4BTV,-1.2,-17.1,0,0,0,0,up
2024-06-11 9:33,FINISAR,FTLF1436W4BTV,-1.2,-9,0,0,0,0,up
2024-06-11 9:34,FINISAR,FTLF1436W4BTV,-1.2,-8.9,0,0,0,0,up
2024-06-11 9:35,FINISAR,FTLF1436W4BTV,-1.2,-9,0,0,0,0,up
2024-06-11 9:36,FINISAR,FTLF1436W4BTV,-1.2,-10.2,0,0,0,2,up
2024-06-11 9:37,FINISAR,FTLF1436W4BTV,-1.2,-10.2,0,0,0,0,up
2024-06-11 9:38,FINISAR,FTLF1436W4BTV,-1.2,-10.3,0,0,0,0,up
2024-06-11 9:39,FINISAR,FTLF1436W4BTV,-1.2,-10.2,0,0,0,0,up
2024-06-11 9:40,FINISAR,FTLF1436W4BTV,-1.2,-10.2,0,0,0,0,up
2024-06-11 9:41,FINISAR,FTLF1436W4BTV,-1.2,-10.3,0,0,0,0,up
2024-06-11 9:43,FINISAR,FTLF1436W4BTV,-1.2,-10.3,0,0,0,0,up
2024-06-11 9:44,FINISAR,FTLF1436W4BTV,-1.2,-10.2,0,0,0,0,up
2024-06-11 9:45,FINISAR,FTLF1436W4BTV,-1.2,-12.6,0,0,0,0,up
2024-06-11 9:46,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:47,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:48,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:49,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:50,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:51,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:53,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:54,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:55,FINISAR,FTLF1436W4BTV,-1.2,-15.3,0,0,0,0,up
2024-06-11 9:56,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 9:57,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:20,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:21,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:22,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:23,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:24,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:25,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:26,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:27,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:28,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:29,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:30,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:31,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:32,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:36,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:37,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:39,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:40,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:54,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 10:59,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:01,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 11:02,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
